Id,Date,Message,Description,EntryDateTime,Status,NumberOfExchangeRates,NumberOfCrossRates
2790,2008-07-29 00:00:00,,,2021-11-06 03:56:45.2942694,1,18,11
2791,2008-07-30 00:00:00,,,2021-11-06 03:56:46.4848553,1,18,11
2792,2008-07-31 00:00:00,,,2021-11-06 03:56:47.6359855,1,18,11
2793,2008-08-01 00:00:00,,,2021-11-06 03:56:48.8434517,1,18,11
2794,2008-08-02 00:00:00,Weekend,,2021-11-06 03:56:59.9860059,0,0,0
2795,2008-08-03 00:00:00,Weekend,,2021-11-06 03:57:00.0241966,0,0,0
2796,2008-08-04 00:00:00,,,2021-11-06 03:57:00.0614014,1,18,11
2797,2008-08-05 00:00:00,,,2021-11-06 03:57:01.2330294,1,18,11
2798,2008-08-06 00:00:00,,,2021-11-06 03:57:02.4457058,1,18,11
2799,2008-08-07 00:00:00,,,2021-11-06 03:57:03.6059835,1,18,11
2800,2008-08-08 00:00:00,,,2021-11-06 03:57:04.756985,1,18,11
2801,2008-08-09 00:00:00,Weekend,,2021-11-06 03:57:05.9207562,0,0,0
2802,2008-08-10 00:00:00,Weekend,,2021-11-06 03:57:05.9585074,0,0,0
2803,2008-08-11 00:00:00,,,2021-11-06 03:57:06.0139032,1,18,11
2804,2008-08-12 00:00:00,,,2021-11-06 03:57:07.1821072,1,18,11
2805,2008-08-13 00:00:00,,,2021-11-06 03:57:08.3454124,1,18,11
2806,2008-08-14 00:00:00,,,2021-11-06 03:57:09.5309944,1,18,11
2807,2008-08-15 00:00:00,,,2021-11-06 03:57:10.7237799,1,18,11
2808,2008-08-16 00:00:00,Weekend,,2021-11-06 03:57:11.9223135,0,0,0
2809,2008-08-17 00:00:00,Weekend,,2021-11-06 03:57:11.9645411,0,0,0
2810,2008-08-18 00:00:00,,,2021-11-06 03:57:12.0048673,1,18,11
2811,2008-08-19 00:00:00,,,2021-11-06 03:57:13.1934387,1,18,11
2812,2008-08-20 00:00:00,,,2021-11-06 03:57:14.371191,1,18,11
2813,2008-08-21 00:00:00,,,2021-11-06 03:57:15.5998643,1,18,11
2814,2008-08-22 00:00:00,,,2021-11-06 03:57:16.7976391,1,18,11
2815,2008-08-23 00:00:00,Weekend,,2021-11-06 03:57:18.015227,0,0,0
2816,2008-08-24 00:00:00,Weekend,,2021-11-06 03:57:18.0538413,0,0,0
2817,2008-08-25 00:00:00,,,2021-11-06 03:57:18.09432,1,18,11
2818,2008-08-26 00:00:00,,,2021-11-06 03:57:19.3153638,1,18,11
2819,2008-08-27 00:00:00,,,2021-11-06 03:57:20.5781945,1,18,11
2820,2008-08-28 00:00:00,,,2021-11-06 03:57:21.8503135,1,18,11
2821,2008-08-29 00:00:00,,,2021-11-06 03:57:24.1082376,1,18,11
2822,2008-08-30 00:00:00,Weekend,,2021-11-06 03:57:26.4511284,0,0,0
2823,2008-08-31 00:00:00,Weekend,,2021-11-06 03:57:26.4967857,0,0,0
2824,2008-09-01 00:00:00,,,2021-11-06 03:57:26.5375497,1,18,11
2825,2008-09-02 00:00:00,,,2021-11-06 03:57:37.9090667,1,18,11
2826,2008-09-03 00:00:00,,,2021-11-06 03:57:39.2153274,1,18,11
2827,2008-09-04 00:00:00,,,2021-11-06 03:57:40.5217166,1,18,11
2828,2008-09-05 00:00:00,,,2021-11-06 03:57:43.0332062,1,18,11
2829,2008-09-06 00:00:00,Weekend,,2021-11-06 03:57:44.3540576,0,0,0
2830,2008-09-07 00:00:00,Weekend,,2021-11-06 03:57:44.4011666,0,0,0
2831,2008-09-08 00:00:00,,,2021-11-06 03:57:44.4524974,1,18,11
2832,2008-09-09 00:00:00,,,2021-11-06 03:57:45.7349115,1,18,11
2833,2008-09-10 00:00:00,,,2021-11-06 03:57:47.0282488,1,18,11
2834,2008-09-11 00:00:00,,,2021-11-06 03:57:48.3245798,1,18,11
2835,2008-09-12 00:00:00,,,2021-11-06 03:57:49.6533387,1,18,11
2836,2008-09-13 00:00:00,Weekend,,2021-11-06 03:57:50.9551712,0,0,0
2837,2008-09-14 00:00:00,Weekend,,2021-11-06 03:57:50.9981244,0,0,0
2838,2008-09-15 00:00:00,,,2021-11-06 03:57:51.0409657,1,18,11
2839,2008-09-16 00:00:00,,,2021-11-06 03:57:52.3644523,1,18,11
2840,2008-09-17 00:00:00,,,2021-11-06 03:57:53.6856068,1,18,11
2841,2008-09-18 00:00:00,,,2021-11-06 03:57:55.0193544,1,18,11
2842,2008-09-19 00:00:00,,,2021-11-06 03:57:56.3377536,1,18,11
2843,2008-09-20 00:00:00,Weekend,,2021-11-06 03:57:57.7118145,0,0,0
2844,2008-09-21 00:00:00,Weekend,,2021-11-06 03:57:57.7560068,0,0,0
2845,2008-09-22 00:00:00,,,2021-11-06 03:57:57.7994698,1,18,11
2846,2008-09-23 00:00:00,,,2021-11-06 03:57:59.1419919,1,18,11
2847,2008-09-24 00:00:00,,,2021-11-06 03:58:00.5253244,1,18,11
2848,2008-09-25 00:00:00,,,2021-11-06 03:58:01.8771503,1,18,11
2849,2008-09-26 00:00:00,,,2021-11-06 03:58:03.2735786,1,18,11
2850,2008-09-27 00:00:00,Weekend,,2021-11-06 03:58:04.6743004,0,0,0
2851,2008-09-28 00:00:00,Weekend,,2021-11-06 03:58:04.7271736,0,0,0
2852,2008-09-29 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:58:04.7738018,0,0,0
2853,2008-09-30 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:58:04.9929551,0,0,0
2854,2008-10-01 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:58:05.2115057,0,0,0
2855,2008-10-02 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:04:57.224898,0,0,0
2856,2008-10-03 00:00:00,,,2021-11-06 09:04:57.4539956,1,18,11
2857,2008-10-04 00:00:00,Weekend,,2021-11-06 09:04:59.061433,0,0,0
2858,2008-10-05 00:00:00,Weekend,,2021-11-06 09:04:59.1074332,0,0,0
2859,2008-10-06 00:00:00,,,2021-11-06 09:04:59.2645892,1,18,11
2860,2008-10-07 00:00:00,,,2021-11-06 09:05:00.8960321,1,18,11
2861,2008-10-08 00:00:00,,,2021-11-06 09:05:02.2982362,1,18,11
2862,2008-10-09 00:00:00,,,2021-11-06 09:05:04.1644066,1,18,11
2863,2008-10-10 00:00:00,,,2021-11-06 09:05:05.743147,1,18,11
2864,2008-10-11 00:00:00,Weekend,,2021-11-06 09:05:07.3334135,0,0,0
2865,2008-10-12 00:00:00,Weekend,,2021-11-06 09:05:07.3964243,0,0,0
2866,2008-10-13 00:00:00,,,2021-11-06 09:05:07.4444488,1,18,11
2867,2008-10-14 00:00:00,,,2021-11-06 09:05:08.998666,1,18,11
2868,2008-10-15 00:00:00,,,2021-11-06 09:05:10.4369583,1,18,11
2869,2008-10-16 00:00:00,,,2021-11-06 09:05:11.9811406,1,18,11
2870,2008-10-17 00:00:00,,,2021-11-06 09:05:13.5787985,1,18,11
2871,2008-10-18 00:00:00,Weekend,,2021-11-06 09:05:15.068365,0,0,0
2872,2008-10-19 00:00:00,Weekend,,2021-11-06 09:05:15.1179697,0,0,0
2873,2008-10-20 00:00:00,,,2021-11-06 09:05:15.1691424,1,18,11
2874,2008-10-21 00:00:00,,,2021-11-06 09:05:17.0385607,1,18,11
2875,2008-10-22 00:00:00,,,2021-11-06 09:05:18.8996715,1,18,11
2876,2008-10-23 00:00:00,,,2021-11-06 09:05:20.6565221,1,18,11
2877,2008-10-24 00:00:00,,,2021-11-06 09:05:22.5169669,1,18,11
2878,2008-10-25 00:00:00,Weekend,,2021-11-06 09:05:24.0088609,0,0,0
2879,2008-10-26 00:00:00,Weekend,,2021-11-06 09:05:24.0550688,0,0,0
2880,2008-10-27 00:00:00,,,2021-11-06 09:05:24.1009774,1,18,11
2881,2008-10-28 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:05:25.8226236,0,0,0
2882,2008-10-29 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:05:26.095327,0,0,0
2883,2008-10-30 00:00:00,,,2021-11-06 09:05:26.3167934,1,18,11
2884,2008-10-31 00:00:00,,,2021-11-06 09:05:27.8752378,1,18,11
2885,2008-11-01 00:00:00,Weekend,,2021-11-06 09:05:29.4544512,0,0,0
2886,2008-11-02 00:00:00,Weekend,,2021-11-06 09:05:29.5017842,0,0,0
2887,2008-11-03 00:00:00,,,2021-11-06 09:05:29.5520718,1,18,11
2888,2008-11-04 00:00:00,,,2021-11-06 09:05:31.1182098,1,18,11
2889,2008-11-05 00:00:00,,,2021-11-06 09:05:32.6491701,1,18,11
2890,2008-11-06 00:00:00,,,2021-11-06 09:05:34.1875349,1,18,11
2891,2008-11-07 00:00:00,,,2021-11-06 09:05:35.7528039,1,18,11
2892,2008-11-08 00:00:00,Weekend,,2021-11-06 09:05:37.351347,0,0,0
2893,2008-11-09 00:00:00,Weekend,,2021-11-06 09:05:37.4001854,0,0,0
2894,2008-11-10 00:00:00,,,2021-11-06 09:05:37.4474398,1,18,11
2895,2008-11-11 00:00:00,,,2021-11-06 09:05:39.0061137,1,18,11
2896,2008-11-12 00:00:00,,,2021-11-06 09:05:40.5774056,1,18,11
2897,2008-11-13 00:00:00,,,2021-11-06 09:05:42.15094,1,18,11
2898,2008-11-14 00:00:00,,,2021-11-06 09:05:43.7345886,1,18,11
2899,2008-11-15 00:00:00,Weekend,,2021-11-06 09:05:45.3036352,0,0,0
2900,2008-11-16 00:00:00,Weekend,,2021-11-06 09:05:45.3527764,0,0,0
2901,2008-11-17 00:00:00,,,2021-11-06 09:05:45.4016013,1,18,11
2902,2008-11-18 00:00:00,,,2021-11-06 09:05:46.9974591,1,18,11
2903,2008-11-19 00:00:00,,,2021-11-06 09:05:48.5905733,1,18,11
2904,2008-11-20 00:00:00,,,2021-11-06 09:05:50.2136701,1,18,11
2905,2008-11-21 00:00:00,,,2021-11-06 09:05:51.8172742,1,18,11
2906,2008-11-22 00:00:00,Weekend,,2021-11-06 09:05:53.416525,0,0,0
2907,2008-11-23 00:00:00,Weekend,,2021-11-06 09:05:53.4668583,0,0,0
2908,2008-11-24 00:00:00,,,2021-11-06 09:05:53.518744,1,18,11
2909,2008-11-25 00:00:00,,,2021-11-06 09:05:55.1253587,1,18,11
2910,2008-11-26 00:00:00,,,2021-11-06 09:12:11.5681356,1,18,11
2911,2008-11-27 00:00:00,,,2021-11-06 09:12:13.3326755,1,18,11
2912,2008-11-28 00:00:00,,,2021-11-06 09:12:15.9696022,1,18,11
2913,2008-11-29 00:00:00,Weekend,,2021-11-06 09:12:17.5703702,0,0,0
2914,2008-11-30 00:00:00,Weekend,,2021-11-06 09:12:17.6208519,0,0,0
2915,2008-12-01 00:00:00,,,2021-11-06 09:12:17.6736264,1,18,11
2916,2008-12-02 00:00:00,,,2021-11-06 09:12:29.3342098,1,18,11
2917,2008-12-03 00:00:00,,,2021-11-06 09:12:30.9658314,1,18,11
2918,2008-12-04 00:00:00,,,2021-11-06 09:12:32.8997302,1,18,11
2919,2008-12-05 00:00:00,,,2021-11-06 09:12:34.6531972,1,18,11
2920,2008-12-06 00:00:00,Weekend,,2021-11-06 09:12:36.3747678,0,0,0
2921,2008-12-07 00:00:00,Weekend,,2021-11-06 09:12:36.4383201,0,0,0
2922,2008-12-08 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:12:36.4943824,0,0,0
2923,2008-12-09 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:12:36.7223374,0,0,0
2924,2008-12-10 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:12:36.9497119,0,0,0
2925,2008-12-11 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 09:12:37.1817757,0,0,0
2926,2008-12-12 00:00:00,,,2021-11-06 09:12:37.3898894,1,18,11
2927,2008-12-13 00:00:00,Weekend,,2021-11-06 09:12:39.1242383,0,0,0
2928,2008-12-14 00:00:00,Weekend,,2021-11-06 09:12:39.1790971,0,0,0
2929,2008-12-15 00:00:00,,,2021-11-06 09:12:39.2328121,1,18,11
2930,2008-12-16 00:00:00,,,2021-11-06 09:12:41.3172343,1,18,11
2931,2008-12-17 00:00:00,,,2021-11-06 09:12:43.0511401,1,18,11
2932,2008-12-18 00:00:00,,,2021-11-06 09:12:44.7982461,1,18,11
2933,2008-12-19 00:00:00,,,2021-11-06 09:12:46.4772035,1,18,11
2934,2008-12-20 00:00:00,Weekend,,2021-11-06 09:12:48.1901979,0,0,0
2935,2008-12-21 00:00:00,Weekend,,2021-11-06 09:12:48.2451877,0,0,0
2936,2008-12-22 00:00:00,,,2021-11-06 09:12:48.3009536,1,18,11
2937,2008-12-23 00:00:00,,,2021-11-06 09:12:49.9798564,1,18,11
2938,2008-12-24 00:00:00,,,2021-11-06 09:12:51.7448239,1,18,11
2939,2008-12-25 00:00:00,,,2021-11-06 09:12:53.4980448,1,18,11
2940,2008-12-26 00:00:00,,,2021-11-06 09:12:55.2474649,1,18,11
2941,2008-12-27 00:00:00,Weekend,,2021-11-06 09:12:56.9868862,0,0,0
2942,2008-12-28 00:00:00,Weekend,,2021-11-06 09:12:57.0513793,0,0,0
2943,2008-12-29 00:00:00,,,2021-11-06 09:12:57.1042842,1,18,11
2944,2008-12-30 00:00:00,,,2021-11-06 09:24:47.4989189,1,18,11
2945,2008-12-31 00:00:00,,,2021-11-06 09:24:49.2125388,1,18,11
2946,2009-01-01 00:00:00,First day of the year,,2021-11-06 09:24:50.9003422,0,0,0
2947,2009-01-02 00:00:00,,,2021-11-06 09:24:50.9683474,1,18,11
2948,2009-01-03 00:00:00,Weekend,,2021-11-06 09:24:52.6778722,0,0,0
2949,2009-01-04 00:00:00,Weekend,,2021-11-06 09:24:52.7337054,0,0,0
2950,2009-01-05 00:00:00,,,2021-11-06 09:24:52.7878179,1,18,11
2951,2009-01-06 00:00:00,,,2021-11-06 09:24:54.5201036,1,18,11
2952,2009-01-07 00:00:00,,,2021-11-06 09:24:56.2518046,1,18,11
2953,2009-01-08 00:00:00,,,2021-11-06 09:24:58.0062219,1,18,11
2954,2009-01-09 00:00:00,,,2021-11-06 09:25:00.0079681,1,18,11
2955,2009-01-10 00:00:00,Weekend,,2021-11-06 09:25:01.8005289,0,0,0
2956,2009-01-11 00:00:00,Weekend,,2021-11-06 09:25:01.8604143,0,0,0
2957,2009-01-12 00:00:00,,,2021-11-06 09:25:01.9189669,1,18,11
2958,2009-01-13 00:00:00,,,2021-11-06 09:25:03.9751088,1,18,11
2959,2009-01-14 00:00:00,,,2021-11-06 09:25:05.8944268,1,18,11
2960,2009-01-15 00:00:00,,,2021-11-06 09:25:07.9112455,1,18,11
2961,2009-01-16 00:00:00,,,2021-11-06 09:25:09.7229519,1,18,11
2962,2009-01-17 00:00:00,Weekend,,2021-11-06 09:25:11.5491132,0,0,0
2963,2009-01-18 00:00:00,Weekend,,2021-11-06 09:25:11.6061175,0,0,0
2964,2009-01-19 00:00:00,,,2021-11-06 09:25:11.6890523,1,18,11
2965,2009-01-20 00:00:00,,,2021-11-06 09:25:13.5112854,1,18,11
2966,2009-01-21 00:00:00,,,2021-11-06 09:25:15.3241602,1,18,11
2967,2009-01-22 00:00:00,,,2021-11-06 09:25:17.1567222,1,18,11
2968,2009-01-23 00:00:00,,,2021-11-06 09:25:18.9982883,1,18,11
2969,2009-01-24 00:00:00,Weekend,,2021-11-06 09:25:20.8497897,0,0,0
2970,2009-01-25 00:00:00,Weekend,,2021-11-06 09:25:20.9121549,0,0,0
2971,2009-01-26 00:00:00,,,2021-11-06 09:25:20.9756058,1,18,11
2972,2009-01-27 00:00:00,,,2021-11-06 09:25:22.8292848,1,18,11
2973,2009-01-28 00:00:00,,,2021-11-06 09:25:24.6987925,1,18,11
2974,2009-01-29 00:00:00,,,2021-11-06 09:25:26.57022,1,18,11
2975,2009-01-30 00:00:00,,,2021-11-06 09:25:28.5941267,1,18,11
2976,2009-01-31 00:00:00,Weekend,,2021-11-06 09:25:30.5068387,0,0,0
2977,2009-02-01 00:00:00,Weekend,,2021-11-06 09:25:30.5725524,0,0,0
2978,2009-02-02 00:00:00,,,2021-11-06 09:25:30.6286022,1,18,11
2979,2009-02-03 00:00:00,,,2021-11-06 09:25:32.530701,1,18,11
2980,2009-02-04 00:00:00,,,2021-11-06 09:25:40.3444657,1,18,11
2981,2009-02-05 00:00:00,,,2021-11-06 09:25:42.3023679,1,18,11
2982,2009-02-06 00:00:00,,,2021-11-06 09:25:44.3152801,1,18,11
2983,2009-02-07 00:00:00,Weekend,,2021-11-06 09:25:46.452719,0,0,0
2984,2009-02-08 00:00:00,Weekend,,2021-11-06 09:25:46.5211925,0,0,0
2985,2009-02-09 00:00:00,,,2021-11-06 09:25:46.5869543,1,18,11
2986,2009-02-10 00:00:00,,,2021-11-06 09:25:48.748895,1,18,11
2987,2009-02-11 00:00:00,,,2021-11-06 09:25:51.7113957,1,18,11
2988,2009-02-12 00:00:00,,,2021-11-06 09:25:53.8388446,1,18,11
2989,2009-02-13 00:00:00,,,2021-11-06 09:25:55.9930301,1,18,11
2990,2009-02-14 00:00:00,Weekend,,2021-11-06 09:25:59.1398145,0,0,0
2991,2009-02-15 00:00:00,Weekend,,2021-11-06 09:25:59.2145537,0,0,0
2992,2009-02-16 00:00:00,,,2021-11-06 09:25:59.275478,1,18,11
2993,2009-02-17 00:00:00,,,2021-11-06 09:26:01.4162806,1,18,11
2994,2009-02-18 00:00:00,,,2021-11-06 09:26:03.6173008,1,18,11
2995,2009-02-19 00:00:00,,,2021-11-06 09:26:05.840863,1,18,11
2996,2009-02-20 00:00:00,,,2021-11-06 09:26:07.9448625,1,18,11
2997,2009-02-21 00:00:00,Weekend,,2021-11-06 09:26:10.3012245,0,0,0
2998,2009-02-22 00:00:00,Weekend,,2021-11-06 09:26:10.3738734,0,0,0
2999,2009-02-23 00:00:00,,,2021-11-06 09:26:10.4510222,1,18,11
3000,2009-02-24 00:00:00,,,2021-11-06 09:26:12.7091456,1,18,11
3001,2009-02-25 00:00:00,,,2021-11-06 11:37:21.9824085,1,18,11
3002,2009-02-26 00:00:00,,,2021-11-06 11:37:22.9652485,1,18,11
3003,2009-02-27 00:00:00,,,2021-11-06 11:37:23.314807,1,18,11
3004,2009-02-28 00:00:00,Weekend,,2021-11-06 11:37:23.6283351,0,0,0
3005,2009-03-01 00:00:00,Weekend,,2021-11-06 11:37:23.6385773,0,0,0
3006,2009-03-02 00:00:00,,,2021-11-06 11:37:23.6464335,1,18,11
3007,2009-03-03 00:00:00,,,2021-11-06 11:37:24.0646717,1,18,11
3008,2009-03-04 00:00:00,,,2021-11-06 11:37:24.3927797,1,18,11
3009,2009-03-05 00:00:00,,,2021-11-06 11:37:24.7106607,1,18,11
3010,2009-03-06 00:00:00,,,2021-11-06 11:37:25.0226292,1,18,11
3011,2009-03-07 00:00:00,Weekend,,2021-11-06 11:37:25.3367874,0,0,0
3012,2009-03-08 00:00:00,Weekend,,2021-11-06 11:37:25.346141,0,0,0
3013,2009-03-09 00:00:00,,,2021-11-06 11:37:25.3565011,1,18,11
3014,2009-03-10 00:00:00,,,2021-11-06 11:37:25.7086349,1,18,11
3015,2009-03-11 00:00:00,,,2021-11-06 11:37:26.037844,1,18,11
3016,2009-03-12 00:00:00,,,2021-11-06 11:37:26.3355928,1,18,11
3017,2009-03-13 00:00:00,,,2021-11-06 11:37:26.6317624,1,18,11
3018,2009-03-14 00:00:00,Weekend,,2021-11-06 11:37:26.9201329,0,0,0
3019,2009-03-15 00:00:00,Weekend,,2021-11-06 11:37:26.9304052,0,0,0
3020,2009-03-16 00:00:00,,,2021-11-06 11:37:26.9400699,1,18,11
3021,2009-03-17 00:00:00,,,2021-11-06 11:37:27.2472462,1,18,11
3022,2009-03-18 00:00:00,,,2021-11-06 11:37:27.5859397,1,18,11
3023,2009-03-19 00:00:00,,,2021-11-06 11:37:27.8997908,1,18,11
3024,2009-03-20 00:00:00,,,2021-11-06 11:37:28.2363885,1,18,11
3025,2009-03-21 00:00:00,Weekend,,2021-11-06 11:37:28.562151,0,0,0
3026,2009-03-22 00:00:00,Weekend,,2021-11-06 11:37:28.5786312,0,0,0
3027,2009-03-23 00:00:00,,,2021-11-06 11:37:28.5901397,1,18,11
3028,2009-03-24 00:00:00,,,2021-11-06 11:37:28.9095788,1,18,11
3029,2009-03-25 00:00:00,,,2021-11-06 11:37:29.2708739,1,18,11
3030,2009-03-26 00:00:00,,,2021-11-06 11:37:29.6331021,1,18,11
3031,2009-03-27 00:00:00,,,2021-11-06 11:37:30.0630799,1,18,11
3032,2009-03-28 00:00:00,Weekend,,2021-11-06 11:37:30.44676,0,0,0
3033,2009-03-29 00:00:00,Weekend,,2021-11-06 11:37:30.4587089,0,0,0
3034,2009-03-30 00:00:00,,,2021-11-06 11:37:30.4711509,1,18,11
3035,2009-03-31 00:00:00,,,2021-11-06 11:37:30.9357142,1,18,11
3036,2009-04-01 00:00:00,,,2021-11-06 11:37:31.330035,1,18,11
3037,2009-04-02 00:00:00,,,2021-11-06 11:37:41.7184044,1,18,11
3038,2009-04-03 00:00:00,,,2021-11-06 11:37:42.1197933,1,18,11
3039,2009-04-04 00:00:00,Weekend,,2021-11-06 11:37:42.5386448,0,0,0
3040,2009-04-05 00:00:00,Weekend,,2021-11-06 11:37:42.5536749,0,0,0
3041,2009-04-06 00:00:00,,,2021-11-06 11:37:42.5702003,1,18,11
3042,2009-04-07 00:00:00,,,2021-11-06 11:37:42.9817222,1,18,11
3043,2009-04-08 00:00:00,,,2021-11-06 11:37:43.4055853,1,18,11
3044,2009-04-09 00:00:00,,,2021-11-06 11:37:43.8489015,1,18,11
3045,2009-04-10 00:00:00,,,2021-11-06 11:37:44.2822065,1,18,11
3046,2009-04-11 00:00:00,Weekend,,2021-11-06 11:37:44.7142706,0,0,0
3047,2009-04-12 00:00:00,Weekend,,2021-11-06 11:37:44.7270811,0,0,0
3048,2009-04-13 00:00:00,,,2021-11-06 11:37:44.7391882,1,18,11
3049,2009-04-14 00:00:00,,,2021-11-06 11:37:45.1527378,1,18,11
3050,2009-04-15 00:00:00,,,2021-11-06 11:37:45.620294,1,18,11
3051,2009-04-16 00:00:00,,,2021-11-06 11:37:46.0701909,1,18,11
3052,2009-04-17 00:00:00,,,2021-11-06 11:37:46.5555829,1,18,11
3053,2009-04-18 00:00:00,Weekend,,2021-11-06 11:37:47.0329771,0,0,0
3054,2009-04-19 00:00:00,Weekend,,2021-11-06 11:37:47.050496,0,0,0
3055,2009-04-20 00:00:00,,,2021-11-06 11:37:47.0663553,1,18,11
3056,2009-04-21 00:00:00,,,2021-11-06 11:37:47.5443976,1,18,11
3057,2009-04-22 00:00:00,,,2021-11-06 11:37:48.0272282,1,12,11
3058,2009-04-23 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 11:37:48.4221492,0,0,0
3059,2009-04-24 00:00:00,,,2021-11-06 11:37:48.6127268,1,12,11
3060,2009-04-25 00:00:00,Weekend,,2021-11-06 11:37:49.0330362,0,0,0
3061,2009-04-26 00:00:00,Weekend,,2021-11-06 11:37:49.0491683,0,0,0
3062,2009-04-27 00:00:00,,,2021-11-06 11:37:49.0647991,1,12,11
3063,2009-04-28 00:00:00,,,2021-11-06 11:37:49.5119805,1,12,11
3064,2009-04-29 00:00:00,,,2021-11-06 11:37:49.9306155,1,12,11
3065,2009-04-30 00:00:00,,,2021-11-06 11:37:50.3617636,1,12,11
3066,2009-05-01 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 11:37:50.78252,0,0,0
3067,2009-05-02 00:00:00,Weekend,,2021-11-06 11:38:00.9997158,0,0,0
3068,2009-05-03 00:00:00,Weekend,,2021-11-06 11:38:01.0161812,0,0,0
3069,2009-05-04 00:00:00,,,2021-11-06 11:38:01.0338816,1,12,11
3070,2009-05-05 00:00:00,,,2021-11-06 11:38:01.481381,1,12,11
3071,2009-05-06 00:00:00,,,2021-11-06 11:38:01.941994,1,12,11
3072,2009-05-07 00:00:00,,,2021-11-06 11:38:02.3762569,1,12,11
3073,2009-05-08 00:00:00,,,2021-11-06 11:38:02.7925883,1,12,11
3074,2009-05-09 00:00:00,Weekend,,2021-11-06 11:38:03.2238828,0,0,0
3075,2009-05-10 00:00:00,Weekend,,2021-11-06 11:38:03.2404733,0,0,0
3076,2009-05-11 00:00:00,,,2021-11-06 11:38:03.2582755,1,12,11
3077,2009-05-12 00:00:00,,,2021-11-06 11:38:03.7099405,1,12,11
3078,2009-05-13 00:00:00,,,2021-11-06 11:38:04.1707966,1,12,11
3079,2009-05-14 00:00:00,,,2021-11-06 11:38:04.6326154,1,12,11
3080,2009-05-15 00:00:00,,,2021-11-06 11:38:05.1143547,1,12,11
3081,2009-05-16 00:00:00,Weekend,,2021-11-06 11:38:05.5687141,0,0,0
3082,2009-05-17 00:00:00,Weekend,,2021-11-06 11:38:05.5889948,0,0,0
3083,2009-05-18 00:00:00,,,2021-11-06 11:38:05.6151079,1,12,11
3084,2009-05-19 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 11:38:06.0723526,0,0,0
3085,2009-05-20 00:00:00,,,2021-11-06 11:38:06.2511125,1,12,11
3086,2009-05-21 00:00:00,,,2021-11-06 11:38:06.7318703,1,12,11
3087,2009-05-22 00:00:00,,,2021-11-06 11:38:07.2073647,1,12,11
3088,2009-05-23 00:00:00,Weekend,,2021-11-06 11:38:07.7091362,0,0,0
3089,2009-05-24 00:00:00,Weekend,,2021-11-06 11:38:07.7333861,0,0,0
3090,2009-05-25 00:00:00,,,2021-11-06 11:38:07.7592329,1,12,11
3091,2009-05-26 00:00:00,,,2021-11-06 11:38:08.3235897,1,12,11
3092,2009-05-27 00:00:00,,,2021-11-06 11:38:08.8530906,1,12,11
3093,2009-05-28 00:00:00,,,2021-11-06 11:38:09.3783019,1,12,11
3094,2009-05-29 00:00:00,,,2021-11-06 11:38:09.8670727,1,12,11
3095,2009-05-30 00:00:00,Weekend,,2021-11-06 11:38:10.364613,0,0,0
3096,2009-05-31 00:00:00,Weekend,,2021-11-06 11:38:10.3819495,0,0,0
3097,2009-06-01 00:00:00,,,2021-11-06 11:38:10.4115064,1,12,11
3098,2009-06-02 00:00:00,,,2021-11-06 11:38:20.9610721,1,12,11
3099,2009-06-03 00:00:00,,,2021-11-06 11:38:21.472712,1,12,11
3100,2009-06-04 00:00:00,,,2021-11-06 11:38:21.9973258,1,12,11
3101,2009-06-05 00:00:00,,,2021-11-06 11:38:22.5193266,1,12,11
3102,2009-06-06 00:00:00,Weekend,,2021-11-06 11:38:23.046397,0,0,0
3103,2009-06-07 00:00:00,Weekend,,2021-11-06 11:38:23.0660293,0,0,0
3104,2009-06-08 00:00:00,,,2021-11-06 11:38:23.086493,1,12,11
3105,2009-06-09 00:00:00,,,2021-11-06 11:38:23.6458791,1,12,11
3106,2009-06-10 00:00:00,,,2021-11-06 11:38:24.2404679,1,12,11
3107,2009-06-11 00:00:00,,,2021-11-06 11:38:24.7769881,1,12,11
3108,2009-06-12 00:00:00,,,2021-11-06 11:38:25.3445667,1,12,11
3109,2009-06-13 00:00:00,Weekend,,2021-11-06 11:38:25.8906313,0,0,0
3110,2009-06-14 00:00:00,Weekend,,2021-11-06 11:38:25.9113358,0,0,0
3111,2009-06-15 00:00:00,,,2021-11-06 11:38:25.9322714,1,12,11
3112,2009-06-16 00:00:00,,,2021-11-06 11:38:26.4596606,1,12,11
3113,2009-06-17 00:00:00,,,2021-11-06 11:38:26.9988071,1,12,11
3114,2009-06-18 00:00:00,,,2021-11-06 11:38:27.548756,1,12,11
